mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__colsample_bytree,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.17967009544372559,0.06446182260176082,0.01562674840291341,0.0074628864142694115,0.8,0.01,3,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-806.8677891322544,-865.3835120567909,-840.6202023684324,-837.6238345191592,23.982717702009218,106
0.21897212664286295,0.09430879947173311,0.011650959650675455,0.002832088871608237,0.8,0.01,3,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-810.1066505515969,-865.8982302487551,-844.4679404457847,-840.1576070820456,22.97983640144858,108
0.29150915145874023,0.06358953012240932,0.01307368278503418,0.0027288161157926895,0.8,0.01,3,200,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__subsample': 0.8}",-598.2920116382641,-612.4771735222785,-596.4578672974974,-602.4090174860133,7.158530847579855,94
0.4358203411102295,0.03186277096521102,0.02173638343811035,0.008760430786595245,0.8,0.01,3,200,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__subsample': 1.0}",-603.7456141880581,-613.8004287887405,-606.7453962053571,-608.097146394052,4.214676388763559,96
0.37946613629659015,0.07969237791921023,0.011165936787923178,0.0006004134208952663,0.8,0.01,3,300,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 300, 'estimator__subsample': 0.8}",-523.7718247633713,-510.1873722286015,-509.588134430267,-514.5157771407466,6.549584448851742,89
0.4198799928029378,0.06826499576933773,0.01742076873779297,0.00805493336746012,0.8,0.01,3,300,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 300, 'estimator__subsample': 1.0}",-530.7023798345209,-516.9479011284126,-514.4589169680418,-520.7030659769918,7.143223770524306,92
0.2754654089609782,0.04384514542634946,0.016907215118408203,0.004256589625700762,0.8,0.01,5,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-748.0781035370879,-797.8287145593664,-769.1808525336968,-771.6958902100504,20.388311768553773,104
0.3559571107228597,0.12821749196465645,0.015886783599853516,0.00659749517549563,0.8,0.01,5,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-744.1670491983602,-799.9330249828297,-768.1407276195484,-770.7469339335794,22.84082963046628,103
0.6141960620880127,0.22566643813729526,0.01714324951171875,0.008539015916326142,0.8,0.01,5,200,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 200, 'estimator__subsample': 0.8}",-515.7244956886375,-519.9633148528717,-511.65635865599245,-515.7813897325005,3.391539278202738,90
0.6407514413197836,0.24290541749738112,0.017600536346435547,0.008002783471319537,0.8,0.01,5,200,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 200, 'estimator__subsample': 1.0}",-517.1591344141698,-516.8695722307477,-504.5504847935268,-512.8597304794814,5.876713053325193,87
0.9497368335723877,0.3802855689183984,0.034934282302856445,0.03206491042451558,0.8,0.01,5,300,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 300, 'estimator__subsample': 0.8}",-435.0203330909813,-413.3307679564088,-430.9222938621437,-426.4244649698446,9.40858322632464,79
1.2132370471954346,0.3602951646564644,0.022554556528727215,0.005263764653316683,0.8,0.01,5,300,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 300, 'estimator__subsample': 1.0}",-434.11134153932005,-417.25879912324007,-424.29776403406163,-425.2226348988739,6.911033982402234,78
0.7300732135772705,0.09695203728491197,0.018987258275349934,0.006375038479211682,0.8,0.01,7,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 7, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-722.7045663686899,-768.9449737884186,-748.2831964178399,-746.6442455249829,18.913107264672675,100
1.0468939940134685,0.014786737080667375,0.03025976816813151,0.008945798472301631,0.8,0.01,7,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 7, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-715.3883130419385,-767.7552738399296,-737.2155084295587,-740.1196984371422,21.477125591423917,97
