mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__colsample_bytree,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.17327467600504556,0.029901800894817455,0.012488762537638346,0.002467304147513366,0.8,0.01,3,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-912.4498945204592,-836.5217433529006,-1011.5598158019683,-920.1771512251094,71.66758715907743,108
0.14421463012695312,0.017685924939508598,0.0126188596089681,0.004441105356485392,0.8,0.01,3,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-912.915899624482,-837.0109404674552,-1002.6946434737569,-917.540494521898,67.71908898257074,106
0.23989049593607584,0.05179896560390885,0.01588900883992513,0.00503144815166538,0.8,0.01,3,200,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__subsample': 0.8}",-651.4217832786602,-672.1575846803781,-766.9456341991108,-696.8416673860497,50.28862023120772,94
0.18663771947224936,0.029301073950014803,0.010746161142985025,0.002194267975397664,0.8,0.01,3,200,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__subsample': 1.0}",-660.1828707700276,-673.7550055572341,-768.1886053770287,-700.7088272347634,48.03603546135981,95
0.37256646156311035,0.10871937874468893,0.012040138244628906,0.002499036150247179,0.8,0.01,3,300,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 300, 'estimator__subsample': 0.8}",-559.0326426806371,-607.8812046788674,-679.9015438859634,-615.6051304151559,49.64585978864373,77
0.25828250249226886,0.005259112643437551,0.010706424713134766,0.00037252433138109655,0.8,0.01,3,300,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 300, 'estimator__subsample': 1.0}",-572.1894153573895,-620.3647454193284,-689.2601615104886,-627.2714407624022,48.0428054387083,83
0.37203065554300946,0.08195506541772886,0.026507059733072918,0.009374334593080152,0.8,0.01,5,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-858.6019239899862,-804.7766963052486,-979.0920787832355,-880.8235663594901,72.8780450904583,104
0.3039010365804036,0.026724302300618365,0.01781010627746582,0.006087952596294795,0.8,0.01,5,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-854.9475879985324,-809.5569009517437,-965.9387260984979,-876.8144050162579,65.68834028411496,101
0.7807599703470866,0.27044760471608736,0.011079788208007812,0.0007879366483786995,0.8,0.01,5,200,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 200, 'estimator__subsample': 0.8}",-591.9158422986446,-633.0774573226001,-727.0189950848153,-650.67076490202,56.541187505975955,88
0.5943082968393961,0.035815550217163074,0.015619993209838867,0.0041490323563838265,0.8,0.01,5,200,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 200, 'estimator__subsample': 1.0}",-599.1624364694837,-647.0256954635704,-723.210062775164,-656.4660649027394,51.08028862734576,90
0.727586030960083,0.06547236264048546,0.010962565739949545,0.00027717123447835074,0.8,0.01,5,300,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 300, 'estimator__subsample': 0.8}",-519.2792321305249,-581.9103680183874,-651.6392842498274,-584.2762947995799,54.06165650690942,51
0.8550028006235758,0.0919240103806854,0.012871265411376953,0.0015507302419851194,0.8,0.01,5,300,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 300, 'estimator__subsample': 1.0}",-530.9456402689054,-596.5051653951571,-657.0320559338312,-594.8276205326312,51.488229537642546,62
0.449405034383138,0.07946158127029705,0.010944843292236328,0.0003896470590592344,0.8,0.01,7,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 7, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-852.6345228332183,-803.779843156509,-975.0171815650898,-877.143849184939,72.02354626544052,102
0.52829909324646,0.08317786617908732,0.015381415685017904,0.004287280262669971,0.8,0.01,7,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 7, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-836.1549052032976,-813.636962890625,-962.4789256733426,-870.7569312557551,65.50550931768605,97
