mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__colsample_bytree,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1547404925028483,0.038228625400450834,0.010562737782796225,0.0006012958895697054,0.8,0.01,3,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-806.8677891322544,-865.3835120567909,-840.6202023684324,-837.6238345191592,23.982717702009218,106
0.15595142046610513,0.07310608053079037,0.010175943374633789,0.000649379997187929,0.8,0.01,3,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-810.1066505515969,-865.8982302487551,-844.4679404457847,-840.1576070820456,22.97983640144858,108
0.24364622433980307,0.032006456427157666,0.0150146484375,0.00598712871051316,0.8,0.01,3,200,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__subsample': 0.8}",-598.2920116382641,-612.4771735222785,-596.4578672974974,-602.4090174860133,7.158530847579855,94
0.2611151536305745,0.017012879245158985,0.014108022054036459,0.003078912614889588,0.8,0.01,3,200,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__subsample': 1.0}",-603.7456141880581,-613.8004287887405,-606.7453962053571,-608.097146394052,4.214676388763559,96
0.3427257537841797,0.08682153934652148,0.013505299886067709,0.004737250801749256,0.8,0.01,3,300,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 300, 'estimator__subsample': 0.8}",-523.7718247633713,-510.1873722286015,-509.588134430267,-514.5157771407466,6.549584448851742,89
0.3262315591176351,0.06249982915917013,0.017212788263956707,0.007597731951832516,0.8,0.01,3,300,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 3, 'estimator__n_estimators': 300, 'estimator__subsample': 1.0}",-530.7023798345209,-516.9479011284126,-514.4589169680418,-520.7030659769918,7.143223770524306,92
0.2983636061350505,0.10673067418639706,0.014009316762288412,0.006145566017803371,0.8,0.01,5,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-748.0781035370879,-797.8287145593664,-769.1808525336968,-771.6958902100504,20.388311768553773,104
0.23619278271993002,0.02752626865929215,0.011999368667602539,0.0020569782572324798,0.8,0.01,5,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-744.1670491983602,-799.9330249828297,-768.1407276195484,-770.7469339335794,22.84082963046628,103
0.612029234568278,0.15653871705875708,0.025669177373250324,0.018654829911739917,0.8,0.01,5,200,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 200, 'estimator__subsample': 0.8}",-515.7244956886375,-519.9633148528717,-511.65635865599245,-515.7813897325005,3.391539278202738,90
0.42275547981262207,0.027545042976927787,0.011062860488891602,0.0004022658200523664,0.8,0.01,5,200,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 200, 'estimator__subsample': 1.0}",-517.1591344141698,-516.8695722307477,-504.5504847935268,-512.8597304794814,5.876713053325193,87
0.7935632069905599,0.13054269995859855,0.01272122065226237,0.0013288977139294983,0.8,0.01,5,300,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 300, 'estimator__subsample': 0.8}",-435.0203330909813,-413.3307679564088,-430.9222938621437,-426.4244649698446,9.40858322632464,79
1.3091715176900227,0.08187751138330603,0.021121978759765625,0.009970159890696174,0.8,0.01,5,300,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 5, 'estimator__n_estimators': 300, 'estimator__subsample': 1.0}",-434.11134153932005,-417.25879912324007,-424.29776403406163,-425.2226348988739,6.911033982402234,78
0.5105938116709391,0.060678165569948525,0.012091954549153646,0.0015751788159207832,0.8,0.01,7,100,0.8,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 7, 'estimator__n_estimators': 100, 'estimator__subsample': 0.8}",-722.7045663686899,-768.9449737884186,-748.2831964178399,-746.6442455249829,18.913107264672675,100
0.6625159581502279,0.11275928892172626,0.011292139689127604,0.0005925918070890187,0.8,0.01,7,100,1.0,"{'estimator__colsample_bytree': 0.8, 'estimator__learning_rate': 0.01, 'estimator__max_depth': 7, 'estimator__n_estimators': 100, 'estimator__subsample': 1.0}",-715.3883130419385,-767.7552738399296,-737.2155084295587,-740.1196984371422,21.477125591423917,97
